"CV20,ZP50.7,MIR-10A",7000,ptt,jeffrey2002,2018-02-28 15:24:11,http://www.ptt.cc/bbs/photo-buy/M.1519802654.A.A3D.html
RICOH R1s 銀色 全新未使用,12000,ptt,wale1128,2018-02-28 21:23:03,http://www.ptt.cc/bbs/photo-buy/M.1519824190.A.578.html
RICOH GR1s 全新未使用台灣公司貨,22000,ptt,wale1128,2018-03-01 12:17:58,http://www.ptt.cc/bbs/photo-buy/M.1519877881.A.113.html
ZERO HALLIBURTON 經典功能型手提箱,100,ptt,xmythx,2018-03-01 19:50:44,http://www.ptt.cc/bbs/photo-buy/M.1519905046.A.581.html
全國 Diana Mini 二手近全新 附盒,1500,ptt,uniquekimi,2018-03-02 00:25:18,http://www.ptt.cc/bbs/photo-buy/M.1519921520.A.311.html
Olympus 55/1.2 魚鱗王,5000,ptt,i46824i46,2018-03-02 01:18:47,http://www.ptt.cc/bbs/photo-buy/M.1519924729.A.DE1.html
Zeiss Ikon ZM & Zeiss biogon 35/2,62000,ptt,unicorn0106,2018-03-02 01:52:28,http://www.ptt.cc/bbs/photo-buy/M.1519926750.A.483.html
Canon EOS5含雙鏡頭+閃燈,300,ptt,willcox,2018-03-02 08:51:47,http://www.ptt.cc/bbs/photo-buy/M.1519951911.A.EB5.html
leica m6 0.72 non-TTL 銀機,38000,ptt,peterli,2018-03-02 16:34:21,http://www.ptt.cc/bbs/photo-buy/M.1519979667.A.75C.html
Theo Gollelin 絕版限量攝影集(編號375),800,ptt,merederek,2018-03-02 17:22:46,http://www.ptt.cc/bbs/photo-buy/M.1519982568.A.452.html
S-M-C Takumar 135/2.5 M42,500,ptt,mandyfly,2018-03-02 21:50:25,http://www.ptt.cc/bbs/photo-buy/M.1519998629.A.1FF.html
Zenitar 俄羅斯魚眼,4500,ptt,JTLai1988,2018-03-03 09:13:42,http://www.ptt.cc/bbs/photo-buy/M.1520039625.A.4B6.html
Tamron鏡頭 Minox & O家相機,6000,ptt,NitroG,2018-03-03 14:01:39,http://www.ptt.cc/bbs/photo-buy/M.1520056905.A.D2A.html
RICOH R1S銀 & ESPIO MINI黑,1500,ptt,PENTAXCAT,2018-03-03 16:03:32,http://www.ptt.cc/bbs/photo-buy/M.1520064214.A.35F.html
